MONTH,FIPS,SALES_SUM_MONTH,IS_HOLIDAY_MAX_MONTH,WEB_MIN_MONTH,WEB_MEAN_MONTH,WEB_MAX_MONTH,EMAIL_MIN_MONTH,EMAIL_MEAN_MONTH,EMAIL_MAX_MONTH,TV_MIN_MONTH,TV_MEAN_MONTH,TV_MAX_MONTH,RADIO_MIN_MONTH,RADIO_MEAN_MONTH,RADIO_MAX_MONTH,PRINT_MIN_MONTH,PRINT_MEAN_MONTH,PRINT_MAX_MONTH,MSRP_MEAN_MONTH,AVG_PRICE_MEAN_MONTH,INVENTORY_SUM_MONTH,INVENTORY_MIN_MONTH,INVENTORY_MEAN_MONTH,INVENTORY_MAX_MONTH,OUT_OF_STOCK_MAX_MONTH,BASKETBALL_MIN_MONTH,BASKETBALL_MEAN_MONTH,BASKETBALL_MAX_MONTH,FOOTBALL_MIN_MONTH,FOOTBALL_MEAN_MONTH,FOOTBALL_MAX_MONTH,BASEBALL_MIN_MONTH,BASEBALL_MEAN_MONTH,BASEBALL_MAX_MONTH,HOCKEY_MIN_MONTH,HOCKEY_MEAN_MONTH,HOCKEY_MAX_MONTH
2020-06-01,39035,6045,1,17,38.2,49,5,23.8,43,0,0.0,0,0,0.0,0,0,0.0,0,120,118.8,11859,1826,2371.8,3095,0,12,13.8,15,13,13.6,14,41,41.6,43,21,23.2,25
2020-07-01,39035,4836,1,1,18.5,30,4,22.0,35,0,1.75,7,0,3.5,14,0,8.75,35,120,118.5,8565,1528,2141.25,2834,0,12,12.75,13,14,14.5,15,51,53.75,56,22,24.5,27
2020-08-01,39035,4994,0,13,26.5,42,15,24.5,43,0,7.0,28,0,1.0,4,0,4.5,18,120,120.0,9461,1270,2365.25,3350,0,13,13.0,13,16,18.25,20,54,69.5,86,25,32.0,41
2020-09-01,39035,6998,0,-21,-0.8,24,-20,-11.6,6,-24,-7.4,25,-18,-4.6,14,-22,-11.8,-2,120,108.0,11540,1362,2308.0,3174,1,13,14.0,15,21,30.0,44,56,58.8,64,42,47.4,54
2020-10-01,39035,4854,1,8,20.5,43,10,21.75,39,0,8.0,32,0,5.0,20,0,4.25,17,120,118.5,9727,1805,2431.75,3036,0,13,14.0,15,73,78.25,83,52,54.25,57,41,42.25,43
2020-11-01,39035,4778,0,14,23.0,27,5,24.5,46,0,2.75,11,0,7.75,31,0,7.5,30,120,118.5,8553,1528,2138.25,2721,0,13,13.5,14,85,87.75,91,53,57.5,62,34,36.5,40
2020-12-01,39035,7212,1,-22,5.6,16,-14,2.4,25,-14,-2.8,18,-22,-0.8,21,-3,8.8,22,120,104.91428571428571,11294,1188,2258.8,3338,1,11,30.0,55,73,83.0,100,28,31.0,33,28,36.2,39
2018-01-01,39049,164,1,-22,-22.0,-22,-3,-3.0,-3,-17,-17.0,-17,16,16.0,16,15,15.0,15,105,90.0,336,336,336.0,336,0,45,45.0,45,51,51.0,51,20,20.0,20,97,97.0,97
2018-02-01,39049,791,0,32,38.5,47,8,15.5,29,0,4.0,16,0,6.25,25,0,3.75,15,110,108.625,2349,433,587.25,737,0,46,47.0,48,13,19.25,31,23,26.75,31,29,30.0,31
2018-03-01,39049,838,0,21,31.25,39,3,25.25,44,0,8.75,35,0,1.0,4,0,7.5,30,110,107.25,2084,334,521.0,713,0,47,52.75,60,9,11.25,17,32,44.75,55,33,61.25,100
2018-04-01,39049,865,0,5,23.75,45,22,30.5,42,0,10.75,29,0,6.75,20,0,10.75,34,110,108.625,1675,271,418.75,560,0,49,75.25,100,8,8.75,9,56,62.75,77,25,30.5,35
2018-05-01,39049,1113,0,22,31.4,48,6,23.6,40,0,0.0,0,0,4.0,20,0,4.4,22,110,107.8,2885,392,577.0,746,0,13,18.2,37,9,9.8,11,71,73.8,78,21,27.4,37
2018-06-01,39049,861,1,4,19.75,39,12,17.75,25,0,4.5,18,0,4.0,16,0,3.5,14,110,108.625,1794,299,448.5,582,0,12,13.25,15,9,9.0,9,75,81.75,89,19,20.25,22
2018-07-01,39049,891,0,10,28.25,49,11,25.25,37,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,2327,439,581.75,720,0,10,11.75,14,10,11.0,12,69,84.5,100,12,15.0,24
2018-08-01,39049,1083,1,1,24.2,41,9,21.6,35,0,2.6,13,0,9.0,45,0,7.8,39,110,108.9,2313,302,462.6,644,0,10,10.6,11,12,15.2,21,46,47.6,49,10,11.2,12
2018-09-01,39049,1009,0,-15,4.0,25,-24,-5.5,18,-19,-5.75,1,-8,9.5,25,-21,-10.5,12,110,99.0,2212,425,553.0,682,0,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
2018-10-01,39049,1088,1,2,7.6,15,6,16.4,43,0,10.0,28,0,11.2,39,0,6.0,16,110,107.8,2439,282,487.8,734,0,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,39049,848,0,1,17.25,45,1,22.25,48,0,14.75,38,0,21.5,49,0,4.5,11,110,110.0,2315,429,578.75,725,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,39049,1027,2,-25,-8.0,12,-19,-10.75,-2,-7,6.25,24,-11,8.0,24,-16,-6.5,9,110,95.46428571428571,2433,464,608.25,745,0,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,39049,1384,1,-25,-2.6,15,-22,-7.6,5,-4,11.6,25,-8,6.4,23,-10,-0.8,10,110,97.42857142857143,2512,275,502.4,683,0,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,39049,802,0,5,22.5,31,15,24.5,36,0,0.0,0,0,0.0,0,0,0.0,0,115,113.5625,2057,344,514.25,739,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,39049,851,0,15,24.75,34,4,27.25,48,0,7.25,29,0,7.5,30,0,8.75,35,115,113.5625,2280,420,570.0,716,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,39049,1080,0,11,27.0,49,4,26.4,46,0,0.2,1,0,7.8,39,0,9.8,49,115,115.0,2317,287,463.4,652,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,39049,884,0,11,24.25,30,11,33.5,46,0,0.0,0,0,0.0,0,0,0.0,0,115,113.5625,2090,282,522.5,727,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,39049,875,1,10,27.25,46,0,21.25,49,0,1.5,6,0,10.75,43,0,3.25,13,115,113.5625,2110,351,527.5,722,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,39049,1097,1,3,24.8,48,18,30.6,47,0,10.6,45,0,4.8,23,0,15.0,49,115,115.0,2292,268,458.4,645,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,39049,894,0,10,20.25,42,6,18.75,45,0,4.0,9,0,11.0,25,0,9.0,23,115,115.0,1854,261,463.5,699,0,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,39049,1024,0,-21,1.25,19,-11,-3.25,12,-24,-5.5,13,-23,-10.75,0,-13,6.5,21,115,103.5,1534,253,383.5,511,1,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,39049,1098,1,7,23.6,44,11,24.2,42,0,0.0,0,0,0.0,0,0,0.0,0,115,113.85,2613,335,522.6,694,0,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,39049,862,0,17,31.5,45,7,22.0,40,0,13.0,27,0,16.0,41,0,20.0,46,115,115.0,1631,259,407.75,553,0,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
2019-12-01,39049,1066,1,-9,6.75,16,-23,2.0,24,-18,3.25,16,-24,-2.75,17,-16,-10.5,3,115,103.5,1748,302,437.0,575,0,37,39.25,43,68,74.5,78,17,20.25,22,77,79.5,83
2020-01-01,39049,1385,1,-24,-13.2,3,-24,-2.4,19,-17,-8.0,5,-10,2.2,11,-23,-3.0,20,115,101.2,2668,384,533.6,704,1,31,37.4,42,34,48.4,61,16,18.2,20,68,74.0,82
2020-02-01,39049,813,0,10,25.5,37,21,34.75,46,0,0.0,0,0,0.0,0,0,0.0,0,120,117.0,2340,354,585.0,762,0,75,80.25,91,23,40.75,61,41,49.25,53,77,81.25,84
2020-03-01,39049,862,0,3,21.0,46,2,17.75,26,0,5.75,23,0,3.75,15,0,5.25,21,120,117.0,2052,321,513.0,748,0,81,86.25,92,16,21.25,31,59,82.0,98,79,91.0,99
2020-04-01,39049,1099,0,14,26.2,48,11,23.8,42,0,0.0,0,0,0.0,0,0,0.0,0,120,120.0,2891,384,578.2,764,0,17,45.8,100,11,12.8,15,35,58.2,100,23,48.8,100
2020-05-01,39049,906,0,10,36.75,48,2,25.25,43,0,0.0,0,0,0.0,0,0,2.0,8,120,120.0,1803,304,450.75,593,0,16,16.25,17,13,14.5,17,36,36.5,37,23,24.25,26
2020-06-01,39049,1111,1,23,32.0,43,2,19.4,40,0,16.8,43,0,17.8,45,0,10.4,34,120,120.0,2584,292,516.8,707,0,12,13.8,15,13,13.6,14,41,41.6,43,21,23.2,25
2020-07-01,39049,884,1,14,31.75,48,3,21.0,30,0,13.25,39,0,10.0,22,0,21.75,44,120,118.5,2000,346,500.0,636,0,12,12.75,13,14,14.5,15,51,53.75,56,22,24.5,27
2020-08-01,39049,904,0,0,19.75,48,15,35.5,47,0,0.0,0,0,0.0,0,0,0.0,0,120,120.0,2062,272,515.5,727,0,13,13.0,13,16,18.25,20,54,69.5,86,25,32.0,41
2020-09-01,39049,1274,0,-11,3.0,19,-5,8.8,17,-22,-8.8,13,-20,-4.8,21,-6,5.8,15,120,108.0,2064,300,412.8,568,0,13,14.0,15,21,30.0,44,56,58.8,64,42,47.4,54
2020-10-01,39049,882,1,17,30.0,42,8,24.25,47,0,0.0,0,0,0.0,0,0,0.0,0,120,118.5,2217,406,554.25,697,0,13,14.0,15,73,78.25,83,52,54.25,57,41,42.25,43
2020-11-01,39049,863,0,2,18.75,34,7,30.0,49,0,0.0,0,0,0.0,0,0,0.0,0,120,120.0,1822,263,455.5,653,0,13,13.5,14,85,87.75,91,53,57.5,62,34,36.5,40
2020-12-01,39049,1304,1,-15,5.4,20,-13,2.0,14,-1,10.8,21,-23,5.6,21,-23,4.0,24,120,104.91428571428571,2318,335,463.6,625,0,11,30.0,55,73,83.0,100,28,31.0,33,28,36.2,39
2018-01-01,39061,245,1,-17,-17.0,-17,17,17.0,17,-10,-10.0,-10,2,2.0,2,16,16.0,16,105,90.0,655,655,655.0,655,0,45,45.0,45,51,51.0,51,20,20.0,20,97,97.0,97
2018-02-01,39061,1183,0,1,14.5,35,3,25.5,49,0,8.75,27,0,5.75,14,0,16.75,49,110,110.0,4134,658,1033.5,1276,0,46,47.0,48,13,19.25,31,23,26.75,31,29,30.0,31
2018-03-01,39061,1253,0,5,22.75,40,0,18.75,47,0,0.0,0,0,0.0,0,0,0.0,0,110,108.625,3745,635,936.25,1229,0,47,52.75,60,9,11.25,17,32,44.75,55,33,61.25,100
2018-04-01,39061,1295,0,25,28.25,31,5,24.0,40,0,3.0,12,0,6.0,24,0,8.5,34,110,110.0,3154,535,788.5,1172,0,49,75.25,100,8,8.75,9,56,62.75,77,25,30.5,35
2018-05-01,39061,1670,0,2,5.4,10,10,23.0,44,0,5.0,14,0,9.2,44,0,6.6,19,110,110.0,4834,675,966.8,1317,0,13,18.2,37,9,9.8,11,71,73.8,78,21,27.4,37
2018-06-01,39061,1297,1,6,17.75,44,0,21.0,43,0,6.0,24,0,7.5,30,0,4.75,19,110,108.625,3897,572,974.25,1239,0,12,13.25,15,9,9.0,9,75,81.75,89,19,20.25,22
2018-07-01,39061,1332,0,3,27.0,46,15,17.75,22,0,0.0,0,0,0.0,0,0,0.0,0,110,107.25,3201,507,800.25,1086,0,10,11.75,14,10,11.0,12,69,84.5,100,12,15.0,24
2018-08-01,39061,1620,1,1,20.4,48,20,32.6,40,0,3.6,18,0,7.8,39,0,5.6,28,110,110.0,4403,455,880.6,1273,0,10,10.6,11,12,15.2,21,46,47.6,49,10,11.2,12
2018-09-01,39061,1505,0,-22,-8.75,10,-24,2.75,22,-10,8.25,25,-21,-7.5,0,-19,-5.0,25,110,99.0,3653,571,913.25,1267,0,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
2018-10-01,39061,1620,1,4,19.6,42,16,34.0,47,0,0.0,0,0,0.0,0,0,0.0,0,110,108.9,4210,556,842.0,1197,0,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,39061,1273,0,5,21.25,38,5,18.75,38,0,1.75,7,0,5.5,22,0,12.25,49,110,110.0,3575,506,893.75,1143,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,39061,1549,2,-9,13.25,24,3,9.75,17,-5,7.25,19,-19,-2.0,19,-20,-4.75,24,110,95.46428571428571,3107,465,776.75,1169,0,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,39061,2030,1,-13,-4.0,12,-20,-12.0,-3,-19,3.2,25,-16,-3.6,25,-25,-10.0,13,110,97.42857142857143,4782,471,956.4,1339,1,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,39061,1195,0,12,23.75,46,11,29.0,42,0,0.25,1,0,9.5,38,0,9.5,38,115,115.0,3494,560,873.5,1179,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,39061,1278,0,9,18.75,31,13,23.75,33,0,6.0,24,0,10.25,41,0,11.5,46,115,115.0,3086,525,771.5,1157,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,39061,1622,0,3,23.0,43,3,21.0,37,0,3.2,16,0,9.0,45,0,2.0,10,115,113.85,5019,733,1003.8,1359,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,39061,1339,0,25,27.25,31,0,20.0,33,0,12.75,43,0,13.0,39,0,12.0,38,115,115.0,4125,631,1031.25,1306,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,39061,1321,1,7,30.5,47,7,28.5,47,0,5.75,23,0,10.25,41,0,6.25,25,115,112.125,3345,536,836.25,1112,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,39061,1641,1,8,25.6,46,0,30.0,48,0,9.4,47,0,0.0,0,0,0.6,3,115,113.85,4563,478,912.6,1302,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,39061,1331,0,21,31.75,48,5,15.75,31,0,0.0,0,0,0.0,0,0,0.0,0,115,113.5625,3446,599,861.5,1254,0,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,39061,1524,0,-19,10.5,25,-15,11.0,25,-23,-1.5,22,-23,-15.0,-4,-19,1.25,23,115,103.5,4082,750,1020.5,1283,0,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,39061,1649,1,4,25.2,47,17,23.8,35,0,3.0,10,0,15.0,47,0,9.6,29,115,115.0,4239,510,847.8,1182,0,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,39061,1282,0,13,30.75,40,1,32.25,46,0,9.75,39,0,3.25,13,0,7.5,30,115,113.5625,3029,454,757.25,1054,0,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
2019-12-01,39061,1609,1,-6,1.75,16,-7,8.0,19,-8,8.25,16,-19,-4.5,15,-13,2.75,23,115,103.5,4408,847,1102.0,1345,0,37,39.25,43,68,74.5,78,17,20.25,22,77,79.5,83
2020-01-01,39061,2094,1,-21,-11.6,5,-25,-15.2,2,-21,-11.2,20,-22,-2.2,18,-18,-3.0,25,115,101.2,3580,461,716.0,960,0,31,37.4,42,34,48.4,61,16,18.2,20,68,74.0,82
2020-02-01,39061,1226,0,7,17.5,28,8,24.0,31,0,10.5,30,0,16.25,37,0,12.75,46,120,120.0,4447,726,1111.75,1352,0,75,80.25,91,23,40.75,61,41,49.25,53,77,81.25,84
2020-03-01,39061,1299,0,2,25.5,46,5,15.0,41,0,0.0,0,0,0.0,0,0,0.0,0,120,120.0,3974,689,993.5,1291,0,81,86.25,92,16,21.25,31,59,82.0,98,79,91.0,99
2020-04-01,39061,1648,0,2,30.4,49,6,27.2,45,0,8.4,28,0,13.6,35,0,5.2,22,120,117.6,4538,576,907.6,1235,0,17,45.8,100,11,12.8,15,35,58.2,100,23,48.8,100
2020-05-01,39061,1353,0,2,15.25,34,21,27.25,32,0,5.25,21,0,4.0,16,0,11.0,44,120,120.0,3163,490,790.75,1083,0,16,16.25,17,13,14.5,17,36,36.5,37,23,24.25,26
2020-06-01,39061,1654,1,22,36.2,48,5,15.2,26,0,21.6,44,0,19.4,49,0,17.6,49,120,120.0,5211,651,1042.2,1335,0,12,13.8,15,13,13.6,14,41,41.6,43,21,23.2,25
2020-07-01,39061,1314,1,19,30.25,42,2,18.0,44,0,1.5,6,0,10.75,43,0,10.25,41,120,120.0,3233,569,808.25,1194,0,12,12.75,13,14,14.5,15,51,53.75,56,22,24.5,27
2020-08-01,39061,1363,0,4,15.25,22,1,16.25,37,0,27.25,44,0,19.0,32,0,24.75,38,120,120.0,3500,471,875.0,1154,0,13,13.0,13,16,18.25,20,54,69.5,86,25,32.0,41
2020-09-01,39061,1923,0,-4,11.4,24,-24,-6.0,12,-18,3.8,23,-5,5.4,20,-17,1.6,15,120,108.0,5068,666,1013.6,1370,0,13,14.0,15,21,30.0,44,56,58.8,64,42,47.4,54
2020-10-01,39061,1331,1,3,15.5,47,11,23.25,31,0,15.0,42,0,13.25,33,0,10.5,34,120,120.0,3495,601,873.75,1275,0,13,14.0,15,73,78.25,83,52,54.25,57,41,42.25,43
2020-11-01,39061,1299,0,38,41.5,45,20,28.0,42,0,9.5,38,0,8.0,32,0,1.0,4,120,120.0,3784,547,946.0,1198,0,13,13.5,14,85,87.75,91,53,57.5,62,34,36.5,40
2020-12-01,39061,1973,1,-18,-1.2,25,-19,5.2,24,-22,-9.0,15,-14,7.2,25,-21,-7.6,2,120,104.91428571428571,4389,464,877.8,1280,0,11,30.0,55,73,83.0,100,28,31.0,33,28,36.2,39
2018-01-01,40109,96,1,2,2.0,2,-25,-25.0,-25,9,9.0,9,-4,-4.0,-4,23,23.0,23,105,90.0,204,204,204.0,204,0,45,45.0,45,51,51.0,51,20,20.0,20,97,97.0,97
2018-02-01,40109,475,0,8,16.0,32,3,26.75,47,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,1420,262,355.0,445,0,46,47.0,48,13,19.25,31,23,26.75,31,29,30.0,31
2018-03-01,40109,501,0,0,22.75,40,28,32.25,36,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,1267,204,316.75,432,0,47,52.75,60,9,11.25,17,32,44.75,55,33,61.25,100
2018-04-01,40109,513,0,4,31.0,45,8,12.25,19,0,2.75,11,0,4.5,18,0,12.25,49,110,110.0,1036,170,259.0,344,0,49,75.25,100,8,8.75,9,56,62.75,77,25,30.5,35
2018-05-01,40109,658,0,27,40.2,49,6,18.6,39,0,0.0,0,0,0.0,0,0,0.0,0,110,107.8,1527,166,305.4,424,0,13,18.2,37,9,9.8,11,71,73.8,78,21,27.4,37
2018-06-01,40109,515,1,8,16.5,26,6,22.25,42,0,9.0,36,0,6.75,27,0,7.75,31,110,110.0,1157,199,289.25,371,0,12,13.25,15,9,9.0,9,75,81.75,89,19,20.25,22
2018-07-01,40109,530,0,16,28.75,38,4,21.5,36,0,0.0,0,0,0.0,0,0,0.0,0,110,108.625,1192,155,298.0,422,0,10,11.75,14,10,11.0,12,69,84.5,100,12,15.0,24
2018-08-01,40109,646,1,3,17.8,35,2,21.8,41,0,0.0,0,0,0.0,0,0,0.0,0,110,110.0,1525,208,305.0,413,0,10,10.6,11,12,15.2,21,46,47.6,49,10,11.2,12
2018-09-01,40109,603,0,-25,-6.75,13,-19,-9.25,8,-9,8.75,18,-11,-4.25,-1,-15,-2.25,22,110,99.0,1442,281,360.5,436,0,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
2018-10-01,40109,651,1,9,23.0,41,8,22.8,45,0,0.0,0,0,0.0,0,0,0.0,0,110,107.8,1319,168,263.8,373,0,9,10.0,11,81,86.6,100,32,35.8,45,15,19.0,24
2018-11-01,40109,504,0,13,31.25,48,1,13.0,37,0,23.25,47,0,17.25,47,0,14.75,34,110,107.25,1217,164,304.25,418,0,12,16.0,20,72,75.0,78,30,37.25,41,26,27.25,29
2018-12-01,40109,618,2,-19,-2.75,23,11,14.75,22,-22,-1.0,24,-21,-10.0,-2,-15,10.0,24,110,95.46428571428571,993,164,248.25,337,0,37,41.25,46,60,70.0,82,19,20.25,21,27,28.0,29
2019-01-01,40109,828,1,-24,-6.2,12,-22,-6.0,10,-5,7.0,18,-20,0.2,15,-11,11.2,24,110,97.42857142857143,1704,203,340.8,452,0,32,38.4,43,29,40.6,50,18,20.2,22,25,28.8,34
2019-02-01,40109,482,0,4,24.5,46,10,27.0,47,0,9.0,18,0,16.0,47,0,14.25,42,115,115.0,1075,175,268.75,360,0,46,48.75,50,13,21.0,33,21,24.0,27,73,79.0,84
2019-03-01,40109,509,0,16,21.75,28,4,26.75,45,0,3.25,13,0,7.5,30,0,0.5,2,115,115.0,1216,162,304.0,420,0,49,55.0,61,9,12.5,18,29,41.0,49,79,85.75,91
2019-04-01,40109,649,0,11,30.2,47,7,27.6,43,0,5.6,25,0,7.6,33,0,1.6,6,115,112.7,1580,212,316.0,429,0,52,74.6,100,9,9.4,10,53,61.8,72,67,80.2,100
2019-05-01,40109,534,0,9,32.25,44,6,13.0,24,0,12.75,33,0,10.25,39,0,7.75,20,115,113.5625,1090,169,272.5,381,0,13,20.5,41,10,10.25,11,65,66.5,70,65,72.5,77
2019-06-01,40109,524,1,13,29.5,41,6,22.0,48,0,0.5,2,0,9.0,36,0,5.25,21,115,115.0,1098,162,274.5,413,0,12,13.0,14,9,9.5,10,68,78.5,90,45,52.5,61
2019-07-01,40109,662,1,6,28.6,45,2,18.8,43,0,8.8,41,0,9.8,28,0,12.2,43,115,115.0,1528,190,305.6,418,0,10,11.8,13,10,10.2,11,47,72.4,100,30,43.2,63
2019-08-01,40109,535,0,9,20.5,34,2,18.0,42,0,2.0,8,0,7.0,28,0,4.75,19,115,115.0,1244,189,311.0,453,0,9,9.75,10,12,15.75,20,43,43.5,44,29,29.75,30
2019-09-01,40109,610,0,-23,-17.5,-14,4,11.0,19,-12,3.75,22,-22,-5.25,12,-3,9.5,20,115,103.5,1058,186,264.5,342,0,9,9.75,10,25,44.75,83,33,36.25,39,30,34.25,39
2019-10-01,40109,659,1,1,15.6,31,11,26.8,44,0,0.0,0,0,0.0,0,0,0.0,0,115,113.85,1746,236,349.2,453,0,10,10.8,12,78,88.4,100,29,31.4,35,42,53.2,68
2019-11-01,40109,515,0,17,26.75,36,9,24.25,46,0,9.75,38,0,12.25,42,0,8.75,28,115,115.0,1123,189,280.75,368,0,12,15.0,19,69,74.5,77,35,38.0,42,73,74.0,75
2019-12-01,40109,645,1,-11,5.0,20,-22,-5.5,7,-17,7.0,22,-19,2.75,12,-22,6.25,22,115,103.5,1184,214,296.0,380,0,37,39.25,43,68,74.5,78,17,20.25,22,77,79.5,83
2020-01-01,40109,849,1,-23,-0.6,13,-9,1.4,18,-14,8.4,24,-18,-1.6,16,-20,6.0,23,115,101.2,1670,241,334.0,434,0,31,37.4,42,34,48.4,61,16,18.2,20,68,74.0,82
2020-02-01,40109,495,0,5,24.25,40,39,43.5,46,0,11.5,28,0,17.75,43,0,14.5,30,120,120.0,1142,162,285.5,410,0,75,80.25,91,23,40.75,61,41,49.25,53,77,81.25,84
2020-03-01,40109,518,0,2,22.0,46,18,27.25,41,0,5.5,22,0,0.25,1,0,5.75,23,120,120.0,1258,200,314.5,455,0,81,86.25,92,16,21.25,31,59,82.0,98,79,91.0,99
2020-04-01,40109,658,0,12,21.0,27,1,15.6,26,0,6.0,30,0,6.2,31,0,8.8,44,120,118.8,1479,160,295.8,415,0,17,45.8,100,11,12.8,15,35,58.2,100,23,48.8,100
2020-05-01,40109,547,0,10,26.0,43,8,22.75,49,0,11.25,24,0,1.5,4,0,6.75,25,120,118.5,1113,190,278.25,363,0,16,16.25,17,13,14.5,17,36,36.5,37,23,24.25,26
2020-06-01,40109,662,1,12,23.2,49,2,22.8,48,0,15.6,47,0,2.4,10,0,5.6,17,120,118.8,1600,187,320.0,434,0,12,13.8,15,13,13.6,14,41,41.6,43,21,23.2,25
2020-07-01,40109,528,1,2,23.25,47,11,29.5,45,0,0.0,0,0,0.0,0,0,0.0,0,120,118.5,1243,217,310.75,393,0,12,12.75,13,14,14.5,15,51,53.75,56,22,24.5,27
2020-08-01,40109,543,0,1,8.0,22,23,36.25,44,0,0.0,0,0,0.0,0,0,0.0,0,120,118.5,1285,174,321.25,448,0,13,13.0,13,16,18.25,20,54,69.5,86,25,32.0,41
2020-09-01,40109,774,0,-11,1.0,13,-22,-4.0,15,-24,-7.2,10,-19,3.2,23,-22,4.0,23,120,108.0,1298,196,259.6,352,0,13,14.0,15,21,30.0,44,56,58.8,64,42,47.4,54
2020-10-01,40109,530,1,4,18.75,43,17,33.0,43,0,9.0,36,0,6.0,24,0,2.0,8,120,120.0,1343,246,335.75,423,0,13,14.0,15,73,78.25,83,52,54.25,57,41,42.25,43
2020-11-01,40109,525,0,11,14.5,19,16,34.75,49,0,19.75,35,0,21.75,48,0,13.5,37,120,120.0,1084,158,271.0,387,0,13,13.5,14,85,87.75,91,53,57.5,62,34,36.5,40
2020-12-01,40109,775,1,-18,1.8,18,-25,-2.8,12,-1,8.0,19,-24,-6.8,5,-7,-1.0,7,120,104.91428571428571,1395,206,279.0,374,0,11,30.0,55,73,83.0,100,28,31.0,33,28,36.2,39
2018-01-01,41051,50,1,-12,-12.0,-12,-16,-16.0,-16,6,6.0,6,-21,-21.0,-21,8,8.0,8,105,90.0,130,130,130.0,130,0,45,45.0,45,51,51.0,51,20,20.0,20,97,97.0,97
2018-02-01,41051,239,0,6,30.0,46,4,21.25,37,0,6.25,25,0,11.25,45,0,0.25,1,110,110.0,817,129,204.25,251,0,46,47.0,48,13,19.25,31,23,26.75,31,29,30.0,31
2018-03-01,41051,250,0,5,18.25,33,10,26.25,49,0,3.5,8,0,21.0,48,0,11.25,39,110,108.625,733,123,183.25,241,0,47,52.75,60,9,11.25,17,32,44.75,55,33,61.25,100
2018-04-01,41051,257,0,1,16.75,37,1,8.25,19,0,0.0,0,0,0.0,0,0,0.0,0,110,108.625,624,106,156.0,233,0,49,75.25,100,8,8.75,9,56,62.75,77,25,30.5,35
2018-05-01,41051,331,0,0,9.6,22,3,23.6,49,0,0.0,0,0,0.0,0,0,0.0,0,110,108.9,974,137,194.8,265,0,13,18.2,37,9,9.8,11,71,73.8,78,21,27.4,37
2018-06-01,41051,258,1,11,17.75,27,5,30.25,47,0,2.25,7,0,12.25,32,0,14.75,41,110,110.0,794,118,198.5,251,0,12,13.25,15,9,9.0,9,75,81.75,89,19,20.25,22
2018-07-01,41051,268,0,0,9.75,16,11,30.25,44,0,11.25,45,0,3.5,14,0,10.25,41,110,110.0,649,104,162.25,219,0,10,11.75,14,10,11.0,12,69,84.5,100,12,15.0,24
2018-08-01,41051,323,1,1,6.0,14,11,19.6,33,0,9.8,34,0,8.2,21,0,9.0,40,110,110.0,895,95,179.0,257,0,10,10.6,11,12,15.2,21,46,47.6,49,10,11.2,12
2018-09-01,41051,301,0,-21,-3.0,15,-17,0.75,9,-25,-4.75,18,5,10.5,13,-21,4.75,19,110,99.0,749,121,187.25,256,0,9,9.5,10,25,44.5,80,36,39.75,41,12,12.75,14
